日付,SKU,カテゴリ,販売数量,単価,割引率,広告費,プロモーション,曜日,月,売上金額,前週平均販売数量,前月平均販売数量
2025-12-16,SKU010,雑貨,34,3977,0,0,0,Tuesday,12,135218,34.9,30.8
2025-12-17,SKU010,雑貨,42,3977,0,0,1,Wednesday,12,167034,35.0,30.7
2025-12-18,SKU010,雑貨,40,3977,15,0,0,Thursday,12,135218,34.9,31.0
2025-12-19,SKU010,雑貨,33,3977,0,271,1,Friday,12,131241,34.4,31.3
2025-12-20,SKU010,雑貨,27,3977,0,0,0,Saturday,12,107379,35.7,31.8
2025-12-21,SKU010,雑貨,29,3977,0,0,0,Sunday,12,115333,33.4,32.1
2025-12-22,SKU010,雑貨,44,3977,10,2907,1,Monday,12,157489,33.0,32.1
2025-12-23,SKU010,雑貨,29,3977,0,203,0,Tuesday,12,115333,35.6,32.8
2025-12-24,SKU010,雑貨,35,3977,0,94,0,Wednesday,12,139195,34.9,32.3
2025-12-25,SKU010,雑貨,32,3977,15,0,0,Thursday,12,108174,33.9,32.4
2025-12-26,SKU010,雑貨,30,3977,0,0,0,Friday,12,119310,32.7,33.1
2025-12-27,SKU010,雑貨,30,3977,5,0,0,Saturday,12,113344,32.3,33.2
2025-12-28,SKU010,雑貨,31,3977,5,1097,0,Sunday,12,117122,32.7,33.2
2025-12-29,SKU010,雑貨,26,3977,0,2292,0,Monday,12,103402,33.0,33.7
2025-12-30,SKU010,雑貨,25,3977,0,0,0,Tuesday,12,99425,30.4,33.7
2025-12-31,SKU010,雑貨,28,3977,0,365,0,Wednesday,12,111356,29.9,33.3
2026-01-01,SKU010,雑貨,29,3977,5,0,0,Thursday,1,109566,28.9,33.3
2026-01-02,SKU010,雑貨,32,3977,0,0,0,Friday,1,127264,28.4,33.1
2026-01-03,SKU010,雑貨,46,3977,0,3015,0,Saturday,1,182942,28.7,33.0
2026-01-04,SKU010,雑貨,45,3977,0,0,0,Sunday,1,178965,31.0,33.6
2026-01-05,SKU010,雑貨,26,3977,5,0,0,Monday,1,98231,33.0,34.2
2026-01-06,SKU010,雑貨,39,3977,0,0,0,Tuesday,1,155103,33.0,34.1
2026-01-07,SKU010,雑貨,34,3977,0,0,0,Wednesday,1,135218,35.0,33.9
2026-01-08,SKU010,雑貨,29,3977,0,1965,0,Thursday,1,115333,35.9,33.7
2026-01-09,SKU010,雑貨,36,3977,5,0,0,Friday,1,136013,35.9,33.5
2026-01-10,SKU010,雑貨,47,3977,0,0,0,Saturday,1,186919,36.4,33.3
2026-01-11,SKU010,雑貨,44,3977,0,0,0,Sunday,1,174988,36.6,33.4
2026-01-12,SKU010,雑貨,23,3977,0,0,0,Monday,1,91471,36.4,34.1
2026-01-13,SKU010,雑貨,52,3977,0,0,1,Tuesday,1,206804,36.0,33.4
2026-01-14,SKU010,雑貨,39,3977,15,599,0,Wednesday,1,131837,37.9,34.1
2026-01-15,SKU010,雑貨,29,3977,0,339,0,Thursday,1,115333,38.6,34.5
2026-01-16,SKU010,雑貨,21,3977,0,0,0,Friday,1,83517,38.6,34.4
2026-01-17,SKU010,雑貨,41,3977,0,2571,0,Saturday,1,163057,36.4,33.7
2026-01-18,SKU010,雑貨,33,3977,0,0,0,Sunday,1,131241,35.6,33.7
2026-01-19,SKU010,雑貨,31,3977,0,0,0,Monday,1,123287,34.0,33.7
2026-01-20,SKU010,雑貨,32,3977,5,187,0,Tuesday,1,120900,35.1,33.8
2026-01-21,SKU010,雑貨,37,3977,0,628,0,Wednesday,1,147149,32.3,33.9
2026-01-22,SKU010,雑貨,40,3977,0,1895,0,Thursday,1,159080,32.0,33.7
2026-01-23,SKU010,雑貨,38,3977,0,0,0,Friday,1,151126,33.6,34.1
2026-01-24,SKU010,雑貨,46,3977,5,0,0,Saturday,1,173794,36.0,34.2
2026-01-25,SKU010,雑貨,49,3977,0,1155,0,Sunday,1,194873,36.7,34.6
2026-01-26,SKU010,雑貨,30,3977,5,0,0,Monday,1,113344,39.0,35.3
2026-01-27,SKU010,雑貨,26,3977,0,0,0,Tuesday,1,103402,38.9,35.3
2026-01-28,SKU010,雑貨,30,3977,5,3612,0,Wednesday,1,113344,38.0,35.1
2026-01-29,SKU010,雑貨,44,3977,0,0,1,Thursday,1,174988,37.0,35.2
2026-01-30,SKU010,雑貨,38,3977,0,112,0,Friday,1,151126,37.6,35.9
2026-01-31,SKU010,雑貨,45,3977,0,0,0,Saturday,1,178965,37.6,36.2
2026-02-01,SKU010,雑貨,51,3977,0,0,0,Sunday,2,202827,37.4,36.7
2026-02-02,SKU010,雑貨,65,3977,0,828,1,Monday,2,258505,37.7,37.4
2026-02-03,SKU010,雑貨,41,3977,0,0,0,Tuesday,2,163057,42.7,38.0
2026-02-04,SKU010,雑貨,58,3977,0,0,1,Wednesday,2,230666,44.9,37.9
2026-02-05,SKU010,雑貨,39,3977,15,0,0,Thursday,2,131837,48.9,38.9
2026-02-06,SKU010,雑貨,34,3977,0,0,0,Friday,2,135218,48.1,38.9
2026-02-07,SKU010,雑貨,47,3977,0,0,0,Saturday,2,186919,47.6,38.9
2026-02-08,SKU010,雑貨,47,3977,0,140,0,Sunday,2,186919,47.9,39.5
2026-02-09,SKU010,雑貨,43,3977,0,0,0,Monday,2,171011,47.3,39.9
2026-02-10,SKU010,雑貨,32,3977,0,0,0,Tuesday,2,127264,44.1,39.8
2026-02-11,SKU010,雑貨,52,3977,30,0,0,Wednesday,2,144762,42.9,39.4
2026-02-12,SKU010,雑貨,50,3977,15,3325,0,Thursday,2,169022,42.0,40.3
2026-02-13,SKU010,雑貨,27,3977,0,13364,0,Friday,2,107379,43.6,40.3
2026-02-14,SKU010,雑貨,56,3977,5,0,0,Saturday,2,211576,42.6,39.9
2026-02-15,SKU010,雑貨,38,3977,0,3238,0,Sunday,2,151126,43.9,40.8
2026-02-16,SKU010,雑貨,35,3977,0,5959,0,Monday,2,139195,42.6,41.3
2026-02-17,SKU010,雑貨,39,3977,0,0,0,Tuesday,2,155103,41.4,41.1
2026-02-18,SKU010,雑貨,35,3977,0,0,0,Wednesday,2,139195,42.4,41.3
2026-02-19,SKU010,雑貨,41,3977,0,0,0,Thursday,2,163057,40.0,41.5
2026-02-20,SKU010,雑貨,47,3977,10,0,0,Friday,2,168227,38.7,41.8
2026-02-21,SKU010,雑貨,46,3977,0,0,0,Saturday,2,182942,41.6,42.1
2026-02-22,SKU010,雑貨,48,3977,0,4767,0,Sunday,2,190896,40.1,42.3
2026-02-23,SKU010,雑貨,39,3977,0,0,0,Monday,2,155103,41.6,42.6
2026-02-24,SKU010,雑貨,45,3977,5,0,0,Tuesday,2,170016,42.1,42.4
2026-02-25,SKU010,雑貨,34,3977,0,0,0,Wednesday,2,135218,43.0,42.3
2026-02-26,SKU010,雑貨,59,3977,0,0,1,Thursday,2,234643,42.9,42.4
2026-02-27,SKU010,雑貨,46,3977,10,321,0,Friday,2,164647,45.4,43.5
2026-02-28,SKU010,雑貨,44,3977,0,0,0,Saturday,2,174988,45.3,44.0
2026-03-01,SKU010,雑貨,48,3977,0,1070,0,Sunday,3,190896,45.0,44.0
2026-03-02,SKU010,雑貨,67,3977,0,12351,1,Monday,3,266459,45.0,44.4
2026-03-03,SKU010,雑貨,46,3977,10,0,0,Tuesday,3,164647,49.0,45.1
2026-03-04,SKU010,雑貨,49,3977,15,3443,0,Wednesday,3,165642,49.1,44.9
2026-03-05,SKU010,雑貨,42,3977,0,0,0,Thursday,3,167034,51.3,44.4
2026-03-06,SKU010,雑貨,52,3977,0,0,0,Friday,3,206804,48.9,44.4
2026-03-07,SKU010,雑貨,58,3977,15,0,0,Saturday,3,196066,49.7,44.2
2026-03-08,SKU010,雑貨,64,3977,10,111,0,Sunday,3,229075,51.7,44.9
2026-03-09,SKU010,雑貨,41,3977,0,0,0,Monday,3,163057,54.0,45.9
2026-03-10,SKU010,雑貨,45,3977,15,0,0,Tuesday,3,152120,50.3,45.7
2026-03-11,SKU010,雑貨,43,3977,0,986,0,Wednesday,3,171011,50.1,45.6
2026-03-12,SKU010,雑貨,51,3977,15,0,0,Thursday,3,172402,49.3,45.6
2026-03-13,SKU010,雑貨,66,3977,5,463,1,Friday,3,249357,50.6,46.2
2026-03-14,SKU010,雑貨,55,3977,0,0,0,Saturday,3,218735,52.6,46.7
2026-03-15,SKU010,雑貨,52,3977,10,2453,0,Sunday,3,186123,52.1,46.9
2026-03-16,SKU010,雑貨,73,3977,15,0,1,Monday,3,246772,50.4,47.7
2026-03-17,SKU010,雑貨,40,3977,0,743,0,Tuesday,3,159080,55.0,48.3
2026-03-18,SKU010,雑貨,49,3977,0,0,0,Wednesday,3,194873,54.3,48.3
2026-03-19,SKU010,雑貨,41,3977,0,0,0,Thursday,3,163057,55.1,48.8
2026-03-20,SKU010,雑貨,51,3977,0,0,0,Friday,3,202827,53.7,48.9
2026-03-21,SKU010,雑貨,74,3977,0,177,1,Saturday,3,294298,51.6,49.4
2026-03-22,SKU010,雑貨,53,3977,0,190,0,Sunday,3,210781,54.3,50.5
2026-03-23,SKU010,雑貨,77,3977,20,0,1,Monday,3,244983,54.4,50.7
2026-03-24,SKU010,雑貨,48,3977,5,913,0,Tuesday,3,181351,55.0,51.7
2026-03-25,SKU010,雑貨,45,3977,0,0,0,Wednesday,3,178965,56.1,51.7
2026-03-26,SKU010,雑貨,79,3977,20,2993,1,Thursday,3,251346,55.6,51.9
2026-03-27,SKU010,雑貨,46,3977,0,0,0,Friday,3,182942,61.0,53.1
2026-03-28,SKU010,雑貨,47,3977,0,11353,0,Saturday,3,186919,60.3,53.5
2026-03-29,SKU010,雑貨,49,3977,0,5269,0,Sunday,3,194873,56.4,53.1
2026-03-30,SKU010,雑貨,60,3977,0,0,1,Monday,3,238620,55.9,53.2
2026-03-31,SKU010,雑貨,49,3977,10,0,0,Tuesday,3,175385,53.4,53.7
2025-04-01,SKU011,アパレル,24,4457,0,4893,0,Tuesday,4,106968,0.0,0.0
2025-04-02,SKU011,アパレル,12,4457,0,610,0,Wednesday,4,53484,24.0,24.0
2025-04-03,SKU011,アパレル,16,4457,0,0,0,Thursday,4,71312,18.0,18.0
2025-04-04,SKU011,アパレル,14,4457,0,5370,0,Friday,4,62398,17.3,17.3
2025-04-05,SKU011,アパレル,23,4457,0,0,0,Saturday,4,102511,16.5,16.5
2025-04-06,SKU011,アパレル,31,4457,0,0,1,Sunday,4,138167,17.8,17.8
2025-04-07,SKU011,アパレル,17,4457,0,1883,0,Monday,4,75769,20.0,20.0
2025-04-08,SKU011,アパレル,25,4457,0,0,1,Tuesday,4,111425,19.6,19.6
2025-04-09,SKU011,アパレル,18,4457,0,0,0,Wednesday,4,80226,19.7,20.2
2025-04-10,SKU011,アパレル,23,4457,0,0,0,Thursday,4,102511,20.6,20.0
2025-04-11,SKU011,アパレル,19,4457,0,0,0,Friday,4,84683,21.6,20.3
2025-04-12,SKU011,アパレル,25,4457,10,0,0,Saturday,4,100282,22.3,20.2
2025-04-13,SKU011,アパレル,24,4457,0,5174,0,Sunday,4,106968,22.6,20.6
2025-04-14,SKU011,アパレル,10,4457,5,539,0,Monday,4,42341,21.6,20.8
2025-04-15,SKU011,アパレル,19,4457,0,0,0,Tuesday,4,84683,20.6,20.1
2025-04-16,SKU011,アパレル,18,4457,0,554,0,Wednesday,4,80226,19.7,20.0
2025-04-17,SKU011,アパレル,26,4457,0,1291,1,Thursday,4,115882,19.7,19.9
2025-04-18,SKU011,アパレル,17,4457,0,651,0,Friday,4,75769,20.1,20.2
2025-04-19,SKU011,アパレル,36,4457,0,0,1,Saturday,4,160452,19.9,20.1
2025-04-20,SKU011,アパレル,27,4457,10,0,0,Sunday,4,108305,21.4,20.9
2025-04-21,SKU011,アパレル,13,4457,0,0,0,Monday,4,57941,21.9,21.2
2025-04-22,SKU011,アパレル,21,4457,10,0,0,Tuesday,4,84237,22.3,20.8
2025-04-23,SKU011,アパレル,16,4457,0,842,0,Wednesday,4,71312,22.6,20.8
2025-04-24,SKU011,アパレル,29,4457,10,0,1,Thursday,4,116327,22.3,20.6
2025-04-25,SKU011,アパレル,12,4457,0,0,0,Friday,4,53484,22.7,21.0
2025-04-26,SKU011,アパレル,36,4457,0,980,1,Saturday,4,160452,22.0,20.6
2025-04-27,SKU011,アパレル,23,4457,0,0,0,Sunday,4,102511,22.0,21.2
2025-04-28,SKU011,アパレル,18,4457,0,0,0,Monday,4,80226,21.4,21.3
2025-04-29,SKU011,アパレル,17,4457,15,518,0,Tuesday,4,64403,22.1,21.1
2025-04-30,SKU011,アパレル,19,4457,0,4490,0,Wednesday,4,84683,21.6,21.0
2025-05-01,SKU011,アパレル,14,4457,0,0,0,Thursday,5,62398,22.0,20.9
2025-05-02,SKU011,アパレル,20,4457,20,0,0,Friday,5,71312,19.9,20.6
2025-05-03,SKU011,アパレル,21,4457,0,0,0,Saturday,5,93597,21.0,20.9
2025-05-04,SKU011,アパレル,31,4457,5,0,1,Sunday,5,131258,18.9,21.0
2025-05-05,SKU011,アパレル,20,4457,0,475,0,Monday,5,89140,20.0,21.6
2025-05-06,SKU011,アパレル,19,4457,0,1582,0,Tuesday,5,84683,20.3,21.5
2025-05-07,SKU011,アパレル,14,4457,0,587,0,Wednesday,5,62398,20.6,21.1
2025-05-08,SKU011,アパレル,10,4457,0,0,0,Thursday,5,44570,19.9,21.0
2025-05-09,SKU011,アパレル,17,4457,0,624,0,Friday,5,75769,19.3,20.5
2025-05-10,SKU011,アパレル,25,4457,0,2836,0,Saturday,5,111425,18.9,20.5
2025-05-11,SKU011,アパレル,33,4457,0,0,1,Sunday,5,147081,19.4,20.5
2025-05-12,SKU011,アパレル,18,4457,0,0,0,Monday,5,80226,19.7,21.0
2025-05-13,SKU011,アパレル,18,4457,15,0,0,Tuesday,5,68192,19.4,20.8
2025-05-14,SKU011,アパレル,16,4457,0,0,0,Wednesday,5,71312,19.3,20.6
2025-05-15,SKU011,アパレル,23,4457,5,0,0,Thursday,5,97385,19.6,20.8
2025-05-16,SKU011,アパレル,15,4457,10,641,0,Friday,5,60169,21.4,20.9
2025-05-17,SKU011,アパレル,17,4457,0,1062,0,Saturday,5,75769,21.1,20.8
2025-05-18,SKU011,アパレル,21,4457,0,0,0,Sunday,5,93597,20.0,20.5
2025-05-19,SKU011,アパレル,16,4457,0,1035,0,Monday,5,71312,18.3,20.6
2025-05-20,SKU011,アパレル,16,4457,0,0,0,Tuesday,5,71312,18.0,20.0
2025-05-21,SKU011,アパレル,14,4457,0,0,0,Wednesday,5,62398,17.7,19.6
2025-05-22,SKU011,アパレル,17,4457,0,0,0,Thursday,5,75769,17.4,19.6
2025-05-23,SKU011,アパレル,19,4457,0,0,0,Friday,5,84683,16.6,19.5
2025-05-24,SKU011,アパレル,20,4457,0,0,0,Saturday,5,89140,17.1,19.6
2025-05-25,SKU011,アパレル,26,4457,0,0,0,Sunday,5,115882,17.6,19.3
2025-05-26,SKU011,アパレル,20,4457,20,506,0,Monday,5,71312,18.3,19.8
2025-05-27,SKU011,アパレル,19,4457,0,0,0,Tuesday,5,84683,18.9,19.2
2025-05-28,SKU011,アパレル,21,4457,0,0,0,Wednesday,5,93597,19.3,19.1
2025-05-29,SKU011,アパレル,17,4457,0,987,0,Thursday,5,75769,20.3,19.2
2025-05-30,SKU011,アパレル,14,4457,0,698,0,Friday,5,62398,20.3,19.2
2025-05-31,SKU011,アパレル,30,4457,20,0,0,Saturday,5,106968,19.6,19.0
2025-06-01,SKU011,アパレル,24,4457,10,0,0,Sunday,6,96271,21.0,19.6
2025-06-02,SKU011,アパレル,14,4457,0,90,0,Monday,6,62398,20.7,19.7
2025-06-03,SKU011,アパレル,14,4457,10,0,0,Tuesday,6,56158,19.9,19.5
2025-06-04,SKU011,アパレル,15,4457,10,0,0,Wednesday,6,60169,19.1,18.9
2025-06-05,SKU011,アパレル,12,4457,0,0,0,Thursday,6,53484,18.3,18.7
2025-06-06,SKU011,アパレル,14,4457,0,0,0,Friday,6,62398,17.6,18.5
2025-06-07,SKU011,アパレル,21,4457,10,172,0,Saturday,6,84237,17.6,18.5
2025-06-08,SKU011,アパレル,33,4457,5,0,1,Sunday,6,139726,16.3,18.9
2025-06-09,SKU011,アパレル,12,4457,0,701,0,Monday,6,53484,17.6,19.4
2025-06-10,SKU011,アパレル,15,4457,0,0,0,Tuesday,6,66855,17.3,19.0
2025-06-11,SKU011,アパレル,15,4457,0,0,0,Wednesday,6,66855,17.4,18.4
2025-06-12,SKU011,アパレル,15,4457,0,607,0,Thursday,6,66855,17.4,18.3
2025-06-13,SKU011,アパレル,9,4457,0,3575,0,Friday,6,40113,17.9,18.2
2025-06-14,SKU011,アパレル,21,4457,0,947,0,Saturday,6,93597,17.1,17.9
2025-06-15,SKU011,アパレル,21,4457,0,0,0,Sunday,6,93597,17.1,17.9
2025-06-16,SKU011,アパレル,24,4457,0,1665,1,Monday,6,106968,15.4,18.1
2025-06-17,SKU011,アパレル,15,4457,0,3117,0,Tuesday,6,66855,17.1,18.3
2025-06-18,SKU011,アパレル,22,4457,0,0,1,Wednesday,6,98054,17.1,18.1
2025-06-19,SKU011,アパレル,20,4457,0,284,0,Thursday,6,89140,18.1,18.3
2025-06-20,SKU011,アパレル,15,4457,0,2262,0,Friday,6,66855,18.9,18.4
2025-06-21,SKU011,アパレル,21,4457,0,0,0,Saturday,6,93597,19.7,18.5
2025-06-22,SKU011,アパレル,22,4457,0,0,0,Sunday,6,98054,19.7,18.6
2025-06-23,SKU011,アパレル,21,4457,0,0,1,Monday,6,93597,19.9,18.7
2025-06-24,SKU011,アパレル,18,4457,15,145,0,Tuesday,6,68192,19.4,18.7
2025-06-25,SKU011,アパレル,7,4457,0,860,0,Wednesday,6,31199,19.9,18.5
2025-06-26,SKU011,アパレル,16,4457,0,0,0,Thursday,6,71312,17.7,18.0
2025-06-27,SKU011,アパレル,11,4457,0,0,0,Friday,6,49027,17.1,17.9
2025-06-28,SKU011,アパレル,27,4457,0,0,0,Saturday,6,120339,16.6,17.6
2025-06-29,SKU011,アパレル,19,4457,0,289,0,Sunday,6,84683,17.4,17.9
2025-06-30,SKU011,アパレル,18,4457,5,1596,0,Monday,6,76214,17.0,18.1
2025-07-01,SKU011,アパレル,20,4457,30,0,0,Tuesday,7,62397,16.6,17.7
2025-07-02,SKU011,アパレル,16,4457,10,458,0,Wednesday,7,64180,16.9,17.6
2025-07-03,SKU011,アパレル,13,4457,0,0,0,Thursday,7,57941,18.1,17.6
2025-07-04,SKU011,アパレル,11,4457,0,1077,0,Friday,7,49027,17.7,17.6
2025-07-05,SKU011,アパレル,24,4457,10,0,0,Saturday,7,96271,17.7,17.5
2025-07-06,SKU011,アパレル,29,4457,5,1097,1,Sunday,7,122790,17.3,17.9
2025-07-07,SKU011,アパレル,13,4457,0,0,0,Monday,7,57941,18.7,18.4
2025-07-08,SKU011,アパレル,18,4457,20,470,0,Tuesday,7,64180,18.0,18.1
2025-07-09,SKU011,アパレル,19,4457,0,1462,1,Wednesday,7,84683,17.7,17.6
2025-07-10,SKU011,アパレル,16,4457,10,0,0,Thursday,7,64180,18.1,17.8
2025-07-11,SKU011,アパレル,15,4457,0,1145,0,Friday,7,66855,18.6,17.9
2025-07-12,SKU011,アパレル,20,4457,0,0,0,Saturday,7,89140,19.1,17.9
2025-07-13,SKU011,アパレル,25,4457,0,0,1,Sunday,7,111425,18.6,18.0
2025-07-14,SKU011,アパレル,14,4457,0,297,0,Monday,7,62398,18.0,18.6
2025-07-15,SKU011,アパレル,17,4457,0,2321,1,Tuesday,7,75769,18.1,18.3
2025-07-16,SKU011,アパレル,15,4457,0,0,0,Wednesday,7,66855,18.0,18.2
2025-07-17,SKU011,アパレル,21,4457,0,0,1,Thursday,7,93597,17.4,17.9
2025-07-18,SKU011,アパレル,10,4457,15,0,0,Friday,7,37884,18.1,18.1
2025-07-19,SKU011,アパレル,18,4457,0,0,0,Saturday,7,80226,17.4,17.7
2025-07-20,SKU011,アパレル,17,4457,5,0,0,Sunday,7,71980,17.1,17.6
2025-07-21,SKU011,アパレル,16,4457,0,716,0,Monday,7,71312,16.0,17.7
2025-07-22,SKU011,アパレル,14,4457,0,615,0,Tuesday,7,62398,16.3,17.5
2025-07-23,SKU011,アパレル,12,4457,0,311,0,Wednesday,7,53484,15.9,17.3
2025-07-24,SKU011,アパレル,10,4457,0,0,0,Thursday,7,44570,15.4,17.0
2025-07-25,SKU011,アパレル,15,4457,0,0,0,Friday,7,66855,13.9,16.7
2025-07-26,SKU011,アパレル,22,4457,0,367,0,Saturday,7,98054,14.6,17.0
2025-07-27,SKU011,アパレル,23,4457,5,0,0,Sunday,7,97385,15.1,17.2
2025-07-28,SKU011,アパレル,12,4457,0,206,0,Monday,7,53484,16.0,17.6
2025-07-29,SKU011,アパレル,18,4457,0,0,0,Tuesday,7,80226,15.4,17.1
2025-07-30,SKU011,アパレル,11,4457,0,7237,0,Wednesday,7,49027,16.0,17.0
2025-07-31,SKU011,アパレル,21,4457,10,0,1,Thursday,7,84237,15.9,16.8
2025-08-01,SKU011,アパレル,15,4457,0,0,1,Friday,8,66855,17.4,16.8
2025-08-02,SKU011,アパレル,11,4457,0,0,0,Saturday,8,49027,17.4,16.8
2025-08-03,SKU011,アパレル,13,4457,5,0,0,Sunday,8,55043,15.9,16.7
2025-08-04,SKU011,アパレル,10,4457,0,1473,0,Monday,8,44570,14.4,16.8
2025-08-05,SKU011,アパレル,15,4457,0,0,0,Tuesday,8,66855,14.1,16.3
2025-08-06,SKU011,アパレル,9,4457,10,3499,0,Wednesday,8,36101,13.7,15.9
2025-08-07,SKU011,アパレル,11,4457,0,0,0,Thursday,8,49027,13.4,15.7
2025-08-08,SKU011,アパレル,13,4457,5,0,0,Friday,8,55043,12.0,15.5
2025-08-09,SKU011,アパレル,18,4457,0,0,0,Saturday,8,80226,11.7,15.3
2025-08-10,SKU011,アパレル,19,4457,0,0,0,Sunday,8,84683,12.7,15.4
2025-08-11,SKU011,アパレル,15,4457,15,0,0,Monday,8,56826,13.6,15.5
2025-08-12,SKU011,アパレル,14,4457,0,1668,0,Tuesday,8,62398,14.3,15.3
2025-08-13,SKU011,アパレル,9,4457,0,1405,0,Wednesday,8,40113,14.1,15.0
2025-08-14,SKU011,アパレル,14,4457,0,5342,0,Thursday,8,62398,14.1,14.8
2025-08-15,SKU011,アパレル,9,4457,0,0,0,Friday,8,40113,14.6,14.7
2025-08-16,SKU011,アパレル,15,4457,0,0,0,Saturday,8,66855,14.0,14.5
2025-08-17,SKU011,アパレル,18,4457,15,0,0,Sunday,8,68192,13.6,14.3
2025-08-18,SKU011,アパレル,12,4457,0,0,0,Monday,8,53484,13.4,14.6
2025-08-19,SKU011,アパレル,9,4457,0,0,0,Tuesday,8,40113,13.0,14.4
2025-08-20,SKU011,アパレル,11,4457,0,1347,0,Wednesday,8,49027,12.3,14.1
2025-08-21,SKU011,アパレル,13,4457,15,0,0,Thursday,8,49249,12.6,13.9
2025-08-22,SKU011,アパレル,12,4457,0,0,0,Friday,8,53484,12.4,13.9
2025-08-23,SKU011,アパレル,18,4457,15,976,0,Saturday,8,68192,12.9,13.9
2025-08-24,SKU011,アパレル,18,4457,0,0,0,Sunday,8,80226,13.3,14.2
2025-08-25,SKU011,アパレル,11,4457,0,1364,0,Monday,8,49027,13.3,14.3
2025-08-26,SKU011,アパレル,14,4457,0,0,0,Tuesday,8,62398,13.1,13.9
2025-08-27,SKU011,アパレル,13,4457,20,1326,0,Wednesday,8,46352,13.9,13.6
2025-08-28,SKU011,アパレル,15,4457,0,9939,1,Thursday,8,66855,14.1,13.6
2025-08-29,SKU011,アパレル,12,4457,10,2517,0,Friday,8,48135,14.4,13.5
2025-08-30,SKU011,アパレル,15,4457,0,1591,0,Saturday,8,66855,14.4,13.6
2025-08-31,SKU011,アパレル,12,4457,0,1789,0,Sunday,8,53484,14.0,13.4
2025-09-01,SKU011,アパレル,9,4457,0,2250,0,Monday,9,40113,13.1,13.3
2025-09-02,SKU011,アパレル,13,4457,0,1214,1,Tuesday,9,57941,12.9,13.2
2025-09-03,SKU011,アパレル,12,4457,0,0,0,Wednesday,9,53484,12.7,13.2
2025-09-04,SKU011,アパレル,11,4457,0,0,0,Thursday,9,49027,12.6,13.3
2025-09-05,SKU011,アパレル,11,4457,20,0,0,Friday,9,39221,12.0,13.1
2025-09-06,SKU011,アパレル,13,4457,0,1036,0,Saturday,9,57941,11.9,13.2
2025-09-07,SKU011,アパレル,16,4457,30,0,0,Sunday,9,49918,11.6,13.3
2025-09-08,SKU011,アパレル,9,4457,0,0,0,Monday,9,40113,12.1,13.4
2025-09-09,SKU011,アパレル,12,4457,0,156,0,Tuesday,9,53484,12.1,13.1
2025-09-10,SKU011,アパレル,13,4457,0,940,0,Wednesday,9,57941,12.0,12.8
2025-09-11,SKU011,アパレル,8,4457,0,0,0,Thursday,9,35656,12.1,12.8
2025-09-12,SKU011,アパレル,13,4457,0,4036,0,Friday,9,57941,11.7,12.6
2025-09-13,SKU011,アパレル,16,4457,0,0,0,Saturday,9,71312,12.0,12.7
2025-09-14,SKU011,アパレル,9,4457,5,0,0,Sunday,9,38107,12.4,12.8
2025-09-15,SKU011,アパレル,14,4457,0,0,0,Monday,9,62398,11.4,12.8
2025-09-16,SKU011,アパレル,14,4457,0,0,1,Tuesday,9,62398,12.1,12.7
2025-09-17,SKU011,アパレル,11,4457,0,0,0,Wednesday,9,49027,12.4,12.6
2025-09-18,SKU011,アパレル,15,4457,10,0,0,Thursday,9,60169,12.1,12.6
2025-09-19,SKU011,アパレル,14,4457,10,0,0,Friday,9,56158,13.1,12.8
2025-09-20,SKU011,アパレル,11,4457,0,252,0,Saturday,9,49027,13.3,12.9
2025-09-21,SKU011,アパレル,18,4457,0,2117,1,Sunday,9,80226,12.6,12.8
2025-09-22,SKU011,アパレル,13,4457,0,0,1,Monday,9,57941,13.9,13.0
2025-09-23,SKU011,アパレル,11,4457,0,0,0,Tuesday,9,49027,13.7,12.8
2025-09-24,SKU011,アパレル,7,4457,0,0,0,Wednesday,9,31199,13.3,12.6
2025-09-25,SKU011,アパレル,14,4457,15,0,1,Thursday,9,53038,12.7,12.5
2025-09-26,SKU011,アパレル,13,4457,10,305,1,Friday,9,52146,12.6,12.5
2025-09-27,SKU011,アパレル,18,4457,0,3304,0,Saturday,9,80226,12.4,12.5
2025-09-28,SKU011,アパレル,24,4457,30,0,0,Sunday,9,74877,13.4,12.6
2025-09-29,SKU011,アパレル,11,4457,0,0,0,Monday,9,49027,14.3,13.0
2025-09-30,SKU011,アパレル,11,4457,0,1520,0,Tuesday,9,49027,14.0,12.8
2025-10-01,SKU011,アパレル,11,4457,0,0,0,Wednesday,10,49027,14.0,12.8
2025-10-02,SKU011,アパレル,10,4457,0,1629,0,Thursday,10,44570,14.6,12.9
2025-10-03,SKU011,アパレル,9,4457,0,0,0,Friday,10,40113,14.0,12.8
2025-10-04,SKU011,アパレル,16,4457,0,0,0,Saturday,10,71312,13.4,12.7
2025-10-05,SKU011,アパレル,10,4457,0,0,0,Sunday,10,44570,13.1,12.8
2025-10-06,SKU011,アパレル,6,4457,10,0,0,Monday,10,24067,11.1,12.8
2025-10-07,SKU011,アパレル,9,4457,0,5071,0,Tuesday,10,40113,10.4,12.6
2025-10-08,SKU011,アパレル,16,4457,0,263,1,Wednesday,10,71312,10.1,12.3
2025-10-09,SKU011,アパレル,6,4457,0,849,0,Thursday,10,26742,10.9,12.6
2025-10-10,SKU011,アパレル,14,4457,0,0,0,Friday,10,62398,10.3,12.4
2025-10-11,SKU011,アパレル,16,4457,20,1081,0,Saturday,10,57049,11.0,12.4
2025-10-12,SKU011,アパレル,16,4457,30,1160,0,Sunday,10,49918,11.0,12.7
